Year,Boutique ,Influenceuses,Ad name,Impressions,Reach,CTR (link click-through rate),Post engagements,Post reactions,Clicks (all),Video watches at 100%,Video watches at 50%
2025,Sainte-Eulalie,Melissedlisse,BODYHOUSE_Engagment_IG_ville_SAINTE-EULALIE_Audience Advantage +_Décembre_Skeepers vidéo Melissedlisse,9092,7230,"0,22",3832,31,75,70,510
