Year,Boutique,Influenceuses,Ad name,Impressions,Reach,CTR (link click-through rate),Post engagements,Post reactions,Clicks (all),Video watches at 100%,Video watches at 50%
2025,Chambéry,F9CFF #nom non disponible,BODYHOUSE_Engagment_IG_ville_CHAMBERY_Audience Advantage +_Novembre_#Skeepers,6095,4635,"0,18",1824,14,21,268,456
